Typed Link Prediction: Decoder Comparison - 2025-10-17 09:04:23
================================================================================

R-GIN + DistMult Training History
============================================================

Best Validation AUC: 0.9807
Total Epochs Trained: 74
Early Stopping Best Score: 0.9233 (Hits@10 at epoch 64)

------------------------------------------------------------------------------------------
Epoch    Train Loss     Val AUC      Val H@1      Val H@5      Val H@10    
71       0.1157         0.9799       0.5360       0.8311       0.9215      
72       0.1158         0.9795       0.5417       0.8302       0.9208      
73       0.1166         0.9807       0.5392       0.8308       0.9206      
74       0.1160         0.9800       0.5332       0.8297       0.9207      

R-GIN + DotProduct Training History
============================================================

Best Validation AUC: 0.8872
Total Epochs Trained: 56
Early Stopping Best Score: 0.7082 (Hits@10 at epoch 46)

------------------------------------------------------------------------------------------
Epoch    Train Loss     Val AUC      Val H@1      Val H@5      Val H@10    
------------------------------------------------------------------------------------------
1        0.5268         0.8638       0.2019       0.4597       0.6075      
2        0.4818         0.8694       0.2240       0.4932       0.6325      
3        0.4718         0.8803       0.2337       0.5076       0.6559      
4        0.4649         0.8848       0.2287       0.5155       0.6663      
5        0.4618         0.8852       0.2269       0.5188       0.6688      
6        0.4589         0.8836       0.2134       0.5058       0.6613      
7        0.4582         0.8832       0.2156       0.5163       0.6691      
8        0.4542         0.8760       0.2066       0.5119       0.6706      
9        0.4528         0.8843       0.2287       0.5231       0.6755      
10       0.4534         0.8797       0.2228       0.5282       0.6750      
11       0.4506         0.8837       0.2339       0.5330       0.6847      
12       0.4500         0.8825       0.2263       0.5268       0.6765      
13       0.4501         0.8816       0.2221       0.5246       0.6764      
14       0.4483         0.8872       0.2261       0.5384       0.6898      
15       0.4478         0.8826       0.2245       0.5285       0.6779      
16       0.4471         0.8801       0.2227       0.5305       0.6820      
17       0.4459         0.8870       0.2338       0.5443       0.6918      
18       0.4456         0.8799       0.2383       0.5499       0.6954      
19       0.4445         0.8824       0.2356       0.5449       0.6930      
20       0.4448         0.8855       0.2373       0.5507       0.6997      
21       0.4447         0.8799       0.2319       0.5461       0.6956      
22       0.4444         0.8834       0.2306       0.5470       0.6995      
23       0.4441         0.8797       0.2268       0.5491       0.6997      
24       0.4430         0.8764       0.2212       0.5412       0.6938      
25       0.4424         0.8824       0.2411       0.5528       0.6998      
26       0.4420         0.8787       0.2259       0.5473       0.7006      
27       0.4420         0.8806       0.2367       0.5538       0.7026      
28       0.4416         0.8755       0.2424       0.5564       0.7051      
29       0.4410         0.8803       0.2455       0.5550       0.6984      
30       0.4411         0.8774       0.2328       0.5450       0.6972      
31       0.4402         0.8802       0.2358       0.5504       0.7015      
32       0.4415         0.8797       0.2384       0.5503       0.7004      
33       0.4397         0.8796       0.2345       0.5563       0.7017      
34       0.4403         0.8717       0.2261       0.5478       0.6930      
35       0.4400         0.8830       0.2366       0.5591       0.7060      
36       0.4398         0.8736       0.2320       0.5498       0.6957      
37       0.4393         0.8817       0.2370       0.5534       0.7008      
38       0.4395         0.8734       0.2323       0.5455       0.6945      
39       0.4396         0.8820       0.2362       0.5579       0.7016      
40       0.4384         0.8740       0.2270       0.5477       0.6988      
41       0.4390         0.8710       0.2269       0.5457       0.6955      
42       0.4377         0.8784       0.2244       0.5535       0.7061      
43       0.4385         0.8816       0.2321       0.5552       0.7063      
44       0.4379         0.8726       0.2393       0.5546       0.6999      
45       0.4373         0.8742       0.2340       0.5543       0.7033      
46       0.4378         0.8787       0.2292       0.5601       0.7082      
47       0.4374         0.8811       0.2298       0.5537       0.7047      
48       0.4358         0.8700       0.2175       0.5442       0.6967      
49       0.4374         0.8731       0.2261       0.5536       0.6990      
50       0.4378         0.8682       0.2279       0.5547       0.7000      
51       0.4358         0.8777       0.2267       0.5564       0.7015      
52       0.4364         0.8791       0.2362       0.5597       0.7046      
53       0.4355         0.8750       0.2202       0.5471       0.7003      
54       0.4354         0.8757       0.2379       0.5604       0.7053      
55       0.4358         0.8775       0.2266       0.5535       0.7009      
56       0.4357         0.8733       0.2328       0.5562       0.7035      

Best Validation Metrics Summary
============================================================
R-GIN + DistMult: AUC=0.9801 | H@1=0.5358 | H@5=0.8311 | H@10=0.9233 (epoch 64)
R-GIN + DotProduct: AUC=0.8787 | H@1=0.2292 | H@5=0.5601 | H@10=0.7082 (epoch 46)
